Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N694MQ,4385,12945,1294503,32945,LEX,"Lexington, KY",KY,21,Kentucky,52,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1210,1231,21,21,1,1,1200-1259,8,1239,1248,7,1230,1255,25,25,1,1,1200-1259,0,,0,80,84,69,1,324,2,0,4,4,0,17,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N553AA,2348,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1210,1244,34,34,1,2,1200-1259,11,1255,1441,2,1430,1443,13,13,0,0,1400-1459,0,,0,140,119,106,1,802,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N0EGMQ,3799,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1215,1238,23,23,1,1,1200-1259,11,1249,1446,4,1445,1450,5,5,0,0,1400-1459,0,,0,150,132,117,1,925,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N391AA,1891,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1215,1212,-3,0,0,-1,1200-1259,28,1240,1433,5,1435,1438,3,3,0,0,1400-1459,0,,0,200,206,173,1,1197,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N12166,4138,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1216,1206,-10,0,0,-1,1200-1259,12,1218,1300,6,1330,1306,-24,0,0,-2,1300-1359,0,,0,134,120,102,1,678,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N14203,4516,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1224,1214,-10,0,0,-1,1200-1259,10,1224,1259,15,1325,1314,-11,0,0,-1,1300-1359,0,,0,121,120,95,1,607,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N537MQ,3612,10140,1014002,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1225,1225,0,0,0,0,1200-1259,9,1234,1552,4,1600,1556,-4,0,0,-1,1600-1659,0,,0,155,151,138,1,1118,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N508MQ,3747,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1225,1219,-6,0,0,-1,1200-1259,15,1234,1311,9,1335,1320,-15,0,0,-1,1300-1359,0,,0,130,121,97,1,678,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,US,20355,US,N169UW,895,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1225,1226,1,1,0,0,1200-1259,10,1236,1738,5,1747,1743,-4,0,0,-1,1700-1759,0,,0,202,197,182,1,1440,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N36915,6074,12884,1288403,32884,LAN,"Lansing, MI",MI,26,Michigan,43,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1229,1252,23,23,1,1,1200-1259,7,1259,1238,4,1230,1242,12,12,0,0,1200-1259,0,,0,61,50,39,1,179,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N5PBMQ,3814,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1230,1237,7,7,0,0,1200-1259,10,1247,1531,3,1545,1534,-11,0,0,-1,1500-1559,0,,0,135,117,104,1,888,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N838MQ,3929,15412,1541202,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1230,1232,2,2,0,0,1200-1259,11,1243,1303,20,1310,1323,13,13,0,0,1300-1359,0,,0,100,111,80,1,475,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N580AA,1818,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1230,1415,105,105,1,7,1200-1259,9,1424,1541,4,1420,1545,85,85,1,5,1400-1459,0,,0,170,150,137,1,1012,5,2,0,0,0,83,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N75432,1235,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1234,1233,-1,0,0,-1,1200-1259,13,1246,1453,8,1511,1501,-10,0,0,-1,1500-1559,0,,0,157,148,127,1,925,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N902MQ,4267,15919,1591902,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1235,1224,-11,0,0,-1,1200-1259,11,1235,1351,3,1415,1354,-21,0,0,-2,1400-1459,0,,0,100,90,76,1,522,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N4YDAA,2352,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1235,1233,-2,0,0,-1,1200-1259,10,1243,1427,4,1455,1431,-24,0,0,-2,1400-1459,0,,0,140,118,104,1,802,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N842MQ,4176,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1240,1234,-6,0,0,-1,1200-1259,10,1244,1404,3,1425,1407,-18,0,0,-2,1400-1459,0,,0,105,93,80,1,552,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N678MQ,4208,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1240,1240,0,0,0,0,1200-1259,13,1253,1332,20,1350,1352,2,2,0,0,1300-1359,0,,0,130,132,99,1,622,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N544AA,1370,14262,1426202,34262,PSP,"Palm Springs, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1240,1226,-14,0,0,-1,1200-1259,9,1235,1804,10,1830,1814,-16,0,0,-2,1800-1859,0,,0,230,228,209,1,1652,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N11189,5999,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1243,1234,-9,0,0,-1,1200-1259,9,1243,1400,5,1435,1405,-30,0,0,-2,1400-1459,0,,0,112,91,77,1,585,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N617MQ,4128,13230,1323002,32070,MDT,"Harrisburg, PA",PA,42,Pennsylvania,23,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1245,1249,4,4,0,0,1200-1259,11,1300,1333,23,1345,1356,11,11,0,0,1300-1359,0,,0,120,127,93,1,594,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N850MQ,4250,13290,1329002,33290,MHK,"Manhattan/Ft. Riley, KS",KS,20,Kansas,62,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1245,1241,-4,0,0,-1,1200-1259,8,1249,1355,8,1420,1403,-17,0,0,-2,1400-1459,0,,0,95,82,66,1,501,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N562UA,746,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1245,1236,-9,0,0,-1,1200-1259,20,1256,1839,6,1851,1845,-6,0,0,-1,1800-1859,0,,0,246,249,223,1,1846,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N17133,1497,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1245,1255,10,10,0,0,1200-1259,11,1306,1333,5,1345,1338,-7,0,0,-1,1300-1359,0,,0,120,103,87,1,589,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,OO,20304,OO,N763SK,6490,11648,1164802,31648,FCA,"Kalispell, MT",MT,30,Montana,84,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1248,1255,7,7,0,0,1200-1259,14,1309,1648,6,1705,1654,-11,0,0,-1,1700-1759,0,,0,197,179,159,1,1352,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,OO,20304,OO,N776SK,6301,13486,1348602,33486,MSO,"Missoula, MT",MT,30,Montana,84,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1249,1249,0,0,0,0,1200-1259,9,1258,1633,7,1652,1640,-12,0,0,-1,1600-1659,0,,0,183,171,155,1,1332,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N14907,4441,14696,1469605,34696,SBN,"South Bend, IN",IN,18,Indiana,42,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1249,1241,-8,0,0,-1,1200-1259,7,1248,1213,4,1230,1217,-13,0,0,-1,1200-1259,0,,0,41,36,25,1,84,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N857MQ,4216,15919,1591902,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1250,1240,-10,0,0,-1,1200-1259,16,1256,1410,10,1430,1420,-10,0,0,-1,1400-1459,0,,0,100,100,74,1,522,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,YV,20378,YV,N511MJ,3749,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1255,1252,-3,0,0,-1,1200-1259,14,1306,1452,24,1510,1516,6,6,0,0,1500-1559,0,,0,135,144,106,1,802,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N840UA,624,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1300,1308,8,8,0,0,1300-1359,13,1321,1420,5,1432,1425,-7,0,0,-1,1400-1459,0,,0,92,77,59,1,416,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N37298,1125,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1300,1316,16,16,1,1,1300-1359,12,1328,1616,8,1620,1624,4,4,0,0,1600-1659,0,,0,140,128,108,1,888,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N18112,1172,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1300,1329,29,29,1,1,1300-1359,19,1348,1435,4,1425,1439,14,14,0,0,1400-1459,0,,0,145,130,107,1,719,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N542MQ,3639,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1305,1301,-4,0,0,-1,1300-1359,11,1312,1319,5,1340,1324,-16,0,0,-2,1300-1359,0,,0,95,83,67,1,413,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,DL,19790,DL,N920DN,798,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1305,1259,-6,0,0,-1,1300-1359,16,1315,1401,6,1426,1407,-19,0,0,-2,1400-1459,0,,0,81,68,46,1,334,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N659UA,285,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1309,1316,7,7,0,0,1300-1359,14,1330,1531,4,1544,1535,-9,0,0,-1,1500-1559,0,,0,155,139,121,1,925,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N621MQ,4337,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1310,1315,5,5,0,0,1300-1359,13,1328,1400,7,1410,1407,-3,0,0,-1,1400-1459,0,,0,120,112,92,1,599,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N12163,4299,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1310,1316,6,6,0,0,1300-1359,5,1321,1356,10,1414,1406,-8,0,0,-1,1400-1459,0,,0,64,50,35,1,196,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N17984,5860,11267,1126702,31267,DAY,"Dayton, OH",OH,39,Ohio,44,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1314,1504,110,110,1,7,1300-1359,13,1517,1500,6,1323,1506,103,103,1,6,1300-1359,0,,0,69,62,43,1,240,1,0,0,103,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N534MQ,3765,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1315,,,,,,1300-1359,,,,,1435,,,,,,1400-1459,1,A,0,140,,,1,719,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N11199,6135,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1317,1519,122,122,1,8,1300-1359,20,1539,1521,20,1324,1541,137,137,1,9,1300-1359,0,,0,67,82,42,1,178,1,17,0,15,0,105,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N14731,1676,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1318,1319,1,1,0,0,1300-1359,7,1326,1902,5,1914,1907,-7,0,0,-1,1900-1959,0,,0,236,228,216,1,1726,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N11165,5925,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1321,1332,11,11,0,0,1300-1359,11,1343,1445,5,1453,1450,-3,0,0,-1,1400-1459,0,,0,92,78,62,1,462,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N13949,5857,11066,1106602,31066,CMH,"Columbus, OH",OH,39,Ohio,44,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1323,1427,64,64,1,4,1300-1359,11,1438,1426,5,1341,1431,50,50,1,3,1300-1359,0,,0,78,64,48,1,296,2,0,0,0,0,50,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N17244,1286,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1323,1319,-4,0,0,-1,1300-1359,13,1332,1458,4,1510,1502,-8,0,0,-1,1500-1559,0,,0,167,163,146,1,1050,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,OO,20304,OO,N960SW,5491,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1324,1333,9,9,0,0,1300-1359,12,1345,1504,4,1520,1508,-12,0,0,-1,1500-1559,0,,0,116,95,79,1,552,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N12563,5895,15380,1538002,35380,TVC,"Traverse City, MI",MI,26,Michigan,43,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1324,1324,0,0,0,0,1300-1359,4,1328,1309,14,1329,1323,-6,0,0,-1,1300-1359,0,,0,65,59,41,1,224,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N15986,5870,11423,1142303,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1325,1437,72,72,1,4,1300-1359,10,1447,1535,4,1439,1539,60,60,1,4,1400-1459,0,,0,74,62,48,1,299,2,0,0,0,0,60,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N603MQ,4361,10792,1079204,30792,BUF,"Buffalo, NY",NY,36,New York,22,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1325,1329,4,4,0,0,1300-1359,9,1338,1352,8,1410,1400,-10,0,0,-1,1400-1459,0,,0,105,91,74,1,473,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,OO,20304,OO,N980SW,6449,13485,1348502,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1325,1342,17,17,1,1,1300-1359,10,1352,1415,7,1415,1422,7,7,0,0,1400-1459,0,,0,50,40,23,1,108,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N471AA,331,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1325,1317,-8,0,0,-1,1300-1359,11,1328,1415,7,1500,1422,-38,0,0,-2,1500-1559,0,,0,155,125,107,1,733,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N12238,1714,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1327,1425,58,58,1,3,1300-1359,10,1435,2033,14,1920,2047,87,87,1,5,1900-1959,0,,0,233,262,238,1,1781,8,54,0,29,0,4,1335,16,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,OO,20304,OO,N593ML,6334,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1328,1343,15,15,1,1,1300-1359,17,1400,1702,9,1700,1711,11,11,0,0,1700-1759,0,,0,152,148,122,1,911,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N15983,4431,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1329,1331,2,2,0,0,1300-1359,11,1342,1419,6,1430,1425,-5,0,0,-1,1400-1459,0,,0,121,114,97,1,642,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N590AA,2356,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1330,1335,5,5,0,0,1300-1359,7,1342,1529,9,1550,1538,-12,0,0,-1,1500-1559,0,,0,140,123,107,1,802,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,OO,20304,OO,N945SW,5364,13342,1334205,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1334,1338,4,4,0,0,1300-1359,12,1350,1410,6,1420,1416,-4,0,0,-1,1400-1459,0,,0,46,38,20,1,67,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N800MQ,4063,11423,1142303,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1335,1344,9,9,0,0,1300-1359,7,1351,1437,7,1450,1444,-6,0,0,-1,1400-1459,0,,0,75,60,46,1,299,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
