Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
2007,3,7,25,3,7/25/2007,CO,19704,CO,N76354,761,14683,1468301,33214,SAT,"San Antonio, TX",TX,48,Texas,74,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1732,1829,57,57,1,3,1700-1759,13,1842,2258,6,2247,2304,17,17,1,1,2200-2259,0,,0,255,215,196,1,1569,7,0,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N33264,1567,11042,1104201,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1500,1500,0,0,0,0,1500-1559,33,1533,1713,12,1701,1725,24,24,1,1,1700-1759,0,,0,121,145,100,1,404,2,0,0,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N35260,1856,10792,1079202,30792,BUF,"Buffalo, NY",NY,36,New York,22,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1005,1004,-1,0,0,-1,1000-1059,25,1029,1119,9,1120,1128,8,8,0,0,1100-1159,0,,0,75,84,50,1,282,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N14639,1119,10721,1072101,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,730,726,-4,0,0,-1,0700-0759,22,748,835,16,850,851,1,1,0,0,0800-0859,0,,0,80,85,47,1,200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N14667,1154,10397,1039703,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,800,753,-7,0,0,-1,0800-0859,16,809,949,6,1022,955,-27,0,0,-2,1000-1059,0,,0,142,122,100,1,745,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N57857,488,14843,1484302,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,215,211,-4,0,0,-1,0001-0559,13,224,557,7,615,604,-11,0,0,-1,0600-0659,0,,0,240,233,213,1,1608,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N17233,356,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2315,2312,-3,0,0,-1,2300-2359,25,2337,724,15,700,739,39,39,1,2,0700-0759,0,,0,285,327,287,1,2227,9,0,0,39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N24633,1498,14122,1412201,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1743,1750,7,7,0,0,1700-1759,25,1815,1919,11,1930,1930,0,0,0,0,1900-1959,0,,0,107,100,64,1,319,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N14660,1892,14307,1430701,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,600,600,0,0,0,0,0600-0659,10,610,647,12,717,659,-18,0,0,-2,0700-0759,0,,0,77,59,37,1,160,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N24224,1069,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1635,1628,-7,0,0,-1,1600-1659,32,1700,37,7,35,44,9,9,0,0,0001-0559,0,,0,300,316,277,1,2227,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N23721,386,14908,1490802,32575,SNA,"Santa Ana, CA",CA,6,California,91,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1540,1531,-9,0,0,-1,1500-1559,13,1544,2351,8,2359,2359,0,0,0,0,2300-2359,0,,0,319,328,307,1,2433,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N54241,1500,11697,1169702,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1330,1332,2,2,0,0,1300-1359,15,1347,1617,13,1645,1630,-15,0,0,-1,1600-1659,0,,0,195,178,150,1,1065,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N14505,1206,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1100,1059,-1,0,0,-1,1100-1159,11,1110,1204,5,1215,1209,-6,0,0,-1,1200-1259,0,,0,75,70,54,1,213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N15983,1216,11278,1127801,30852,DCA,"Washington, DC",VA,51,Virginia,38,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2100,2052,-8,0,0,-1,2100-2159,19,2111,2157,5,2215,2202,-13,0,0,-1,2200-2259,0,,0,75,70,46,1,199,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N14505,1270,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,700,655,-5,0,0,-1,0700-0759,16,711,749,16,817,805,-12,0,0,-1,0800-0859,0,,0,77,70,38,1,213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N25504,1272,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,900,855,-5,0,0,-1,0900-0959,16,911,955,7,1022,1002,-20,0,0,-2,1000-1059,0,,0,82,67,44,1,213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N14505,1276,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1459,1453,-6,0,0,-1,1400-1459,20,1513,1607,10,1623,1617,-6,0,0,-1,1600-1659,0,,0,84,84,54,1,213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N25504,1278,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1700,1657,-3,0,0,-1,1700-1759,30,1727,1813,6,1853,1819,-34,0,0,-2,1800-1859,0,,0,113,82,46,1,213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N14505,1280,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1930,1922,-8,0,0,-1,1900-1959,15,1937,2036,7,2058,2043,-15,0,0,-1,2000-2059,0,,0,88,81,59,1,213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N25504,1284,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1300,1254,-6,0,0,-1,1300-1359,36,1330,1419,8,1424,1427,3,3,0,0,1400-1459,0,,0,84,93,49,1,213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N13975,2003,15016,1501602,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1000,1000,0,0,0,0,1000-1059,10,1010,1313,5,1330,1318,-12,0,0,-1,1300-1359,0,,0,150,138,123,1,872,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N13124,2030,14576,1457602,34576,ROC,"Rochester, NY",NY,36,New York,22,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1650,1656,6,6,0,0,1600-1659,10,1706,1800,8,1814,1808,-6,0,0,-1,1800-1859,0,,0,84,72,54,1,246,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N16502,2046,11433,1143301,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,915,908,-7,0,0,-1,0900-0959,17,925,1039,10,1102,1049,-13,0,0,-1,1100-1159,0,,0,107,101,74,1,487,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N14925,2052,14122,1412201,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1415,1412,-3,0,0,-1,1400-1459,22,1434,1538,8,1559,1546,-13,0,0,-1,1500-1559,0,,0,104,94,64,1,319,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N12145,2086,12992,1299202,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,710,710,0,0,0,0,0700-0759,11,721,1043,7,1103,1050,-13,0,0,-1,1100-1159,0,,0,173,160,142,1,1069,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N15910,2093,10529,1052902,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1320,1320,0,0,0,0,1300-1359,47,1407,1443,7,1440,1450,10,10,0,0,1400-1459,0,,0,80,90,36,1,115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N12996,2094,11433,1143301,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,630,627,-3,0,0,-1,0600-0659,13,640,758,8,815,806,-9,0,0,-1,0800-0859,0,,0,105,99,78,1,487,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N13914,2117,14730,1473002,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1610,1608,-2,0,0,-1,1600-1659,8,1616,1745,7,1829,1752,-37,0,0,-2,1800-1859,0,,0,139,104,89,1,642,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N11155,2130,13871,1387101,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,610,607,-3,0,0,-1,0600-0659,17,624,1004,8,1000,1012,12,12,0,0,1000-1059,0,,0,170,185,160,1,1133,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N31131,2131,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1020,1027,7,7,0,0,1000-1059,10,1037,1411,8,1414,1419,5,5,0,0,1400-1459,0,,0,174,172,154,1,1092,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N25134,2135,11433,1143301,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1315,1320,5,5,0,0,1300-1359,20,1340,1457,8,1504,1505,1,1,0,0,1500-1559,0,,0,109,105,77,1,487,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N17138,2137,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1820,1814,-6,0,0,-1,1800-1859,15,1829,2204,19,2218,2223,5,5,0,0,2200-2259,0,,0,178,189,155,1,1092,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N21130,2142,13342,1334202,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,625,621,-4,0,0,-1,0600-0659,26,647,936,8,932,944,12,12,0,0,0900-0959,0,,0,127,143,109,1,725,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N12922,2144,13244,1324401,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1750,1748,-2,0,0,-1,1700-1759,16,1804,2117,7,2145,2124,-21,0,0,-2,2100-2159,0,,0,175,156,133,1,946,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N17507,2147,14576,1457602,34576,ROC,"Rochester, NY",NY,36,New York,22,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1920,1908,-12,0,0,-1,1900-1959,7,1915,2009,14,2047,2023,-24,0,0,-2,2000-2059,0,,0,87,75,54,1,246,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N12157,2156,13244,1324401,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1325,1319,-6,0,0,-1,1300-1359,10,1329,1636,7,1708,1643,-25,0,0,-2,1700-1759,0,,0,163,144,127,1,946,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N12996,2161,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1540,1538,-2,0,0,-1,1500-1559,15,1553,1719,8,1730,1727,-3,0,0,-1,1700-1759,0,,0,110,109,86,1,416,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N14904,2162,12339,1233903,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1145,1142,-3,0,0,-1,1100-1159,8,1150,1327,8,1345,1335,-10,0,0,-1,1300-1359,0,,0,120,113,97,1,644,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N15948,2165,11057,1105702,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1850,1841,-9,0,0,-1,1800-1859,15,1856,2020,8,2107,2028,-39,0,0,-2,2100-2159,0,,0,137,107,84,1,529,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N16510,2174,14307,1430701,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1830,1820,-10,0,0,-1,1800-1859,30,1850,1932,11,2000,1943,-17,0,0,-2,2000-2059,0,,0,90,83,42,1,160,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N16510,2185,10154,1015401,30154,ACK,"Nantucket, MA",MA,25,Massachusetts,13,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1415,1410,-5,0,0,-1,1400-1459,17,1427,1529,11,1545,1540,-5,0,0,-1,1500-1559,0,,0,90,90,62,1,218,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N12157,2208,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,645,638,-7,0,0,-1,0600-0659,12,650,1028,8,1033,1036,3,3,0,0,1000-1059,0,,0,168,178,158,1,1092,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N14925,2209,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1030,1019,-11,0,0,-1,1000-1059,12,1031,1123,11,1148,1134,-14,0,0,-1,1100-1159,0,,0,78,75,52,1,278,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N12126,2216,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,740,733,-7,0,0,-1,0700-0759,16,749,851,9,915,900,-15,0,0,-1,0900-0959,0,,0,95,87,62,1,416,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N12126,2236,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1406,1358,-8,0,0,-1,1400-1459,14,1412,1756,11,1800,1807,7,7,0,0,1800-1859,0,,0,174,189,164,1,1008,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N11119,2240,15370,1537001,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,705,702,-3,0,0,-1,0700-0759,13,715,1102,9,1114,1111,-3,0,0,-1,1100-1159,0,,0,189,189,167,1,1215,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N13969,2246,10994,1099401,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,600,554,-6,0,0,-1,0600-0659,9,603,734,9,757,743,-14,0,0,-1,0700-0759,0,,0,117,109,91,1,628,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N16510,2247,11267,1126701,31267,DAY,"Dayton, OH",OH,39,Ohio,44,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1000,950,-10,0,0,-1,1000-1059,18,1008,1143,10,1150,1153,3,3,0,0,1100-1159,0,,0,110,123,95,1,533,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N26545,2251,12339,1233903,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,620,609,-11,0,0,-1,0600-0659,13,622,801,12,823,813,-10,0,0,-1,0800-0859,0,,0,123,124,99,1,644,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N21130,2256,10431,1043101,30431,AVL,"Asheville, NC",NC,37,North Carolina,36,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1245,1252,7,7,0,0,1200-1259,23,1315,1445,10,1448,1455,7,7,0,0,1400-1459,0,,0,123,123,90,1,583,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N13989,2266,10792,1079202,30792,BUF,"Buffalo, NY",NY,36,New York,22,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1650,1644,-6,0,0,-1,1600-1659,8,1652,1747,9,1819,1756,-23,0,0,-2,1800-1859,0,,0,89,72,55,1,282,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N18120,2286,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1705,1655,-10,0,0,-1,1700-1759,8,1703,1751,6,1842,1757,-45,0,0,-2,1800-1859,0,,0,97,62,48,1,278,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N16961,2289,14576,1457602,34576,ROC,"Rochester, NY",NY,36,New York,22,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,620,610,-10,0,0,-1,0600-0659,15,625,715,8,737,723,-14,0,0,-1,0700-0759,0,,0,77,73,50,1,246,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N14542,2291,13244,1324401,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1135,1137,2,2,0,0,1100-1159,16,1153,1501,5,1518,1506,-12,0,0,-1,1500-1559,0,,0,163,149,128,1,946,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N15910,2292,13296,1329603,30721,MHT,"Manchester, NH",NH,33,New Hampshire,14,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1710,1708,-2,0,0,-1,1700-1759,26,1734,1828,15,1842,1843,1,1,0,0,1800-1859,0,,0,92,95,54,1,209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N12934,2295,10257,1025701,30257,ALB,"Albany, NY",NY,36,New York,22,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,935,936,1,1,0,0,0900-0959,13,949,1020,10,1032,1030,-2,0,0,-1,1000-1059,0,,0,57,54,31,1,143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,XE,20374,XE,N16147,2296,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2000,1953,-7,0,0,-1,2000-2059,12,2005,2113,7,2144,2120,-24,0,0,-2,2100-2159,0,,0,104,87,68,1,416,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
